2021-04-16 00:00:00,2021-04-19 00:00:00,2021-04-21 00:00:00,2021-04-24 00:00:00,2021-04-26 00:00:00,2021-04-29 00:00:00,2021-05-01 00:00:00,2021-05-04 00:00:00,2021-05-06 00:00:00,2021-05-09 00:00:00,2021-05-11 00:00:00,2021-05-14 00:00:00,2021-05-16 00:00:00,2021-05-19 00:00:00,2021-05-21 00:00:00,2021-05-24 00:00:00,2021-05-26 00:00:00,2021-05-29 00:00:00,2021-05-31 00:00:00,2021-06-03 00:00:00,2021-06-05 00:00:00,2021-06-08 00:00:00,2021-06-10 00:00:00,2021-06-13 00:00:00,2021-06-15 00:00:00,2021-06-18 00:00:00,2021-06-20 00:00:00,2021-06-23 00:00:00,2021-06-25 00:00:00,2021-06-28 00:00:00,2021-06-30 00:00:00,2021-07-03 00:00:00,2021-07-05 00:00:00,2021-07-08 00:00:00,2021-07-10 00:00:00,2021-07-13 00:00:00,2021-07-15 00:00:00,2021-07-18 00:00:00,2021-07-20 00:00:00,2021-07-23 00:00:00,2021-07-25 00:00:00,2021-07-28 00:00:00,2021-07-30 00:00:00,2021-08-02 00:00:00,2021-08-04 00:00:00,2021-08-07 00:00:00,2021-08-09 00:00:00,2021-08-12 00:00:00,2021-08-14 00:00:00,2021-08-17 00:00:00,2021-08-19 00:00:00,2021-08-22 00:00:00,2021-08-24 00:00:00,2021-08-27 00:00:00,2021-08-29 00:00:00
0.0143495447645185,-0.0035550498695133,0.0712525419739532,0.0477869029511919,0.0317931296616844,0.1142566180235782,0.116248227198123,0.166070169688107,0.0259032854602642,-0.0026091886926032,0.0123593755610211,0.26375192329539,0.1221352745212276,0.0253137576016432,0.0020402383599437,0.1227634031193356,0.1230965205169564,0.1220404713916536,0.087685773866956,-0.0061664142689425,0.0213969830356801,0.126610728852652,0.0117870588039977,0.1415162935961686,0.0366204061098926,0.1503156702987212,0.1658751151298132,0.1737035920610043,0.1854330292756007,0.2412084951223085,0.2137619273467087,0.1815801474069182,0.4266961016408033,0.452201558999931,0.2673570557859952,0.4521011683549536,0.0367349503008649,0.4443187466895342,0.0764894161626173,0.0878743517117619,0.6435555370383892,0.6161338395568501,0.6415343779173609,0.2134317358180348,0.2586886993913696,0.081724800931094,0.204042633497768,0.0311253471504504,0.174772498587646,0.674321333060344,0.0255242349288264,0.081973548588742,0.6762812334453354,0.6742984411990852,0.689953755808307
0.1006431795924299,0.1494546562560257,0.0208737637049359,0.012321067446509,0.061533630046753,0.0119616249757457,0.014771771878259,0.0143172349113871,0.057616071298123,0.0634329051507798,0.1474512880460947,0.1189984648056612,0.1689512830745594,0.1659770477594492,0.1767815242592128,0.2021381105812562,0.1346289503122363,0.2314048884378974,0.2568673082400656,0.2558695233804374,0.2674837318971402,0.2900179867918659,0.3505159554370272,0.1551941331088918,0.4043240868695441,0.2051460358227929,0.4632267037526457,0.4619347697443448,0.4620299109610296,0.517766656943199,0.5098479091135909,-0.00028152924766948234,0.6817017647111757,0.6190251404564493,0.1075026957231515,0.028259592934999,0.5128329766243134,0.591661527443219,0.2675745690241334,0.3692987390104867,0.6933607745844722,0.6777681298631596,0.0605425170733662,0.518512505422265,0.1369684713596829,-0.0088551226382082,0.0,0.4658783831767162,0.0080646307550667,0.3272036361212155,0.237305018783529,0.035711145156922,0.0131242935066026,0.0251376953783153,0.2724609039051596
0.0,0.0,0.0077606360328276,0.0,0.1221065597125829,0.0,0.0444596501398597,0.0,0.0381381592018663,0.0,0.4949568772968984,0.0,0.4903106737708487,0.0,0.0108018531721929,0.0,0.03803838735338,0.0,0.0040817349922989,0.0,0.7900854150314096,0.0,0.0141622482538509,0.0,0.7335461583318973,0.0,0.8222113856928922,0.0,0.7079760510668107,0.0,0.4340887574981564,0.0,0.6415817332463327,0.0,0.463036853145114,0.0,0.3076549216471897,0.0,0.1723388860146683,0.0,0.2060439002492821,0.0,-0.0103699629370389,0.0,0.2255574761660992,0.0,0.1337209502756635,0.0,0.0673019466720799,0.0,0.0604659869449775,0.0,0.0409236423343947,0.0,0.127915216516579
0.1450014520190558,0.0850170707506991,0.0106205616163697,0.0125142652419848,0.0230115027415377,0.0630283354847282,0.1043795113477089,0.0737738192242678,0.0237380769181898,-0.0016429965342079,0.1689105621051566,0.1748027998142695,0.1748142204384551,0.2206823818013927,0.2481390451472573,0.2794472047894343,0.3144155629062293,-0.0083352217597976,0.1062244802091361,0.4697041271497628,0.4822384887656368,0.2666937382886536,0.027819887059124,0.5635369407805171,0.0518289899065455,0.6386506970795036,0.6307769350834368,0.5752444195214732,0.5654340753883004,0.3153573109849625,0.0337534977214741,0.4383919180678833,0.53814204856787,0.2592064918230673,0.4443469378823779,0.3505220041538701,0.3133741549111795,0.2704993734178046,0.2007903069286894,0.0515688233909078,0.1235120660875136,-0.0099199480102703,0.1387428798298934,0.1904105685977399,0.2001176709392486,0.1805146466969002,0.1748197922435952,0.0416354346402473,0.1981677796516707,0.1775919073167003,0.2001930922043491,0.0360933852610885,0.1262325044242876,0.2099628307247497,0.1279663584094366
0.0060744780571809,0.0335687295419673,0.0098005768225161,0.0444368803511213,0.0369858641176793,0.0400933590964038,0.0081890875646286,0.0634519285311389,0.0790468502347165,0.0532136070089384,0.1062236002981703,0.0130550368408025,0.1434913119902435,0.1036416769380673,0.1376889654825215,0.0984545824591725,0.1033254672644709,0.1176916158642429,0.1630590692091614,0.1532650922855132,0.0883579935496805,0.2081155188050441,0.0173518761041442,0.2558686423416901,0.2548871175144596,0.2402050787021849,0.3115537630172848,0.3417770715453612,0.4200187724327736,-0.00832282280135,0.6543050837900782,0.0020161977737782,0.1934107327683749,0.6347822905447089,0.6817637675592187,0.6658952851428331,0.7364955601168297,0.7245063014120551,0.0177894752096079,0.7715025660523136,0.7363578301365813,0.0153967887782039,0.5256151412119251,0.5009651706774039,0.0620035062678615,0.5186638358408907,0.0206396880590036,0.4787431731285523,0.6894863448377494,0.6231232652426835,0.0576359933623074,0.0479170832524794,0.0219047469214017,0.009020587631839,0.4852647984223632
0.08640715340961,0.0,0.046614863819096,0.0,0.1201844530072823,0.0,0.0133270079440881,0.0,0.1338922253954686,0.0,0.0913249136618738,0.0,0.1738772439258868,0.0,0.0224620462830418,0.0,0.2520379842475544,0.0,0.0007699101701827106,0.0,0.3883936447859604,0.0,0.4124235292271468,0.0,0.3602949130161298,0.0,0.516594109553713,0.0,0.5243916532073982,0.0,0.5839446973880732,0.0,0.5954213881783685,0.0,0.0604173912254281,0.0,0.466771913648673,0.0,0.329972006970337,0.0,0.2218547973203651,0.0,0.0415018939656254,0.0,0.0343716450227691,0.0,0.0,0.0,0.155279133203856,0.0,0.2157946696245986,0.0,0.2060148300097343,0.0,0.229594414674201
0.0102840052502125,0.02883272049246,0.0825366309804047,0.0497853336092273,0.0770988973336072,0.0673682202045945,0.1103488266470186,0.1395886234802503,0.138146698412206,0.0850110883054778,0.064501979956052,0.1669998520584769,0.123428025351731,0.2104364756945572,0.1435739376048947,0.0406840386433553,0.2256817387480476,0.0851990956114766,0.0607774159052368,0.2168262743337212,0.1743209168122705,0.1469786859508189,-0.0040252537145977,0.2490695653137323,0.1687444006888013,0.2881807308798489,0.354546882766412,0.3974244618040392,0.455901184739337,-0.0172115604725395,0.5634972040025,0.4512965936523256,0.0239311422579846,0.573278681921932,0.4074153484857859,0.4285443675687482,0.5555436739591979,0.430605335204955,0.0241114768306645,0.627801136153221,0.5635229784164356,0.242707199376544,0.392470102710255,0.0168309972389872,0.6356284003794035,0.0163673950317486,0.4583675271550164,0.232463248663966,0.5638080399344441,0.4874950791318312,0.4422583638044263,0.3924817289439738,0.0115164257453116,-0.0186858591305836,0.0486336405541778
0.0,0.0805684127654132,0.0,0.0254685502905031,0.0,0.0606311199683946,0.0,0.0046778505679684,0.0,0.0839851646469455,0.0,0.0917845885612612,0.0,0.0995851737750756,0.0,0.1229683007495574,0.0,0.0590853877371354,0.0,0.192363027252326,0.0,0.3340051809587777,0.0,0.2505083872597873,0.0,0.4891493713610663,0.0,0.7012729638739773,0.0,0.518497867243539,0.0,0.701215214160229,0.0,0.6776798959592042,0.0,0.7285313221807991,0.0,0.6972508371646144,0.0,0.4627928343696337,0.0,0.6436054481430915,0.0,0.7206281979205241,0.0,0.7246355721502613,0.0,0.6650104139968778,0.0,0.6191355062731774,0.0,0.439471621608503,0.0,0.6660457569469839,0.0
0.1152118948454464,0.162178406094401,0.0195925275429017,0.0205172708049696,0.0878161057099316,0.0243953142514127,0.0285592677099021,0.0502738666397481,0.1621208080224574,0.1425704580652107,0.1435508463752046,0.1577255224815516,0.1670363084625253,0.165939862223347,0.1659652019261276,0.1737608473038509,0.1815835370913479,0.1924000449614236,0.1777374103225671,0.1895116529165593,0.1816411957550514,0.1737346515957628,0.237258981672928,0.1289836809715289,0.038083091271445,0.2167518899064387,0.2246672510993637,0.2618577999131685,0.2949092482788344,0.3144960360042608,0.2169176091853622,0.3768920148697485,0.4512216477973149,0.142425366171071,0.4433617371951049,0.0594396205608679,0.4862583594556461,0.5057736337520639,0.3807315005092994,0.0849433898575771,0.583920997314767,0.6346538666022725,0.4392495359168749,0.6075906128911205,0.0786728521055081,0.0079363729411526,0.0,0.5615182578263317,0.0032959332269906,0.4365218047843785,0.5371161681113579,0.1387183809644652,0.4121344288368009,0.0571354931831787,0.5099113243557395
0.0,0.0,0.0013421234677303,0.0,0.139127761629484,0.0,0.0425295671294842,0.0,0.1052427268838924,0.0,0.0083069312304805,0.0,0.1415446998526323,0.0,0.0762466353720539,0.0,0.1502435714340005,0.0,0.022595569642841,0.0,0.0086610976237805,0.0,0.0061972541653557,0.0,0.3602467444568184,0.0,0.6238390920234097,0.0,0.6391610213934988,0.0,0.0455276244781717,0.0,0.6189314093147058,0.0,0.7841564179033599,0.0,0.7608710460919109,0.0,0.7333826373410136,0.0,0.2946524642082106,0.0,0.4132375389580647,0.0,0.0375444411603777,0.0,0.1767399221304336,0.0,0.5459893748549866,0.0,0.1924435537631214,0.0,0.3526992255000873,0.0,0.32512699423848
